 propety , "x" ,
 http://es.dbpedia.org/property/cargo , http://es.dbpedia.org/resource/Portavoz_del_Gobierno_de_Espa�a ,
 http://es.dbpedia.org/property/cargo , Diputado de las Cortes Valencianas ,
 http://es.dbpedia.org/property/cargo , Portavoz del Grupo Popular en ,
 http://es.dbpedia.org/property/cargo , Presidente del Partido Popular de la Comunidad Valenciana ,
 http://es.dbpedia.org/property/cargo , el Congreso de los Diputados ,
 http://es.dbpedia.org/property/cargo , Concejal del Ayuntamiento de Benidorm ,
 http://es.dbpedia.org/property/cargo , http://es.dbpedia.org/resource/Primer_ministro_de_Checoslovaquia ,
 http://es.dbpedia.org/property/cargo , http://es.dbpedia.org/resource/Presidente_de_Checoslovaquia ,
 http://es.dbpedia.org/property/cargo , "4" ,
 http://es.dbpedia.org/property/cargo , http://es.dbpedia.org/resource/Anexo:Gobernantes_de_Tamaulipas ,
 http://es.dbpedia.org/property/cargo , 30 ,
 http://es.dbpedia.org/property/cargo , http://es.dbpedia.org/resource/Misi�n_Permanente_de_M�xico_ante_la_Uni�n_Europea_y_B�lgica ,
 http://es.dbpedia.org/property/cargo , Senador al Congreso de la Uni�n de M�xico ,
 http://es.dbpedia.org/property/cargo , http://es.dbpedia.org/resource/Presidente_de_Mauritania ,
 http://es.dbpedia.org/property/c�nyuge , http://es.dbpedia.org/resource/Micaela_Josefa_Quezada_Borjas ,
 http://es.dbpedia.org/property/c�nyuge , Mar�a In�s Garc�s Escalona ,
 http://es.dbpedia.org/property/c�nyuge , Cecilia B�ez Palacios ,
 http://es.dbpedia.org/property/c�nyuge , http://es.dbpedia.org/resource/Nanuli_Shevardnadze ,
 http://es.dbpedia.org/property/c�nyuge , Hana Bene?ov� ,
 http://es.dbpedia.org/property/c�nyuge , http://es.dbpedia.org/resource/Nina_Katzir ,
 http://es.dbpedia.org/property/c�nyuge , Maria del Pilar Gonzalez ,
 http://es.dbpedia.org/property/date , 20060102162517 ,
 http://es.dbpedia.org/property/date , 20060102162517 ,
 http://es.dbpedia.org/property/distrito , designaci�n de las Cortes Valencianas ,
 http://es.dbpedia.org/property/distrito , Alicante y Valencia ,
 http://es.dbpedia.org/property/distrito , Valencia y Madrid ,
 http://es.dbpedia.org/property/distrito , http://es.dbpedia.org/resource/Distrito_electoral_federal_5_de_Nuevo_Leo�n ,
 http://es.dbpedia.org/property/editorial , Editorial Foca ,
 http://es.dbpedia.org/property/editorial , Editorial Club Universitario ,
 http://es.dbpedia.org/property/editorial , East European Monographs ,
 http://es.dbpedia.org/property/embajadorde , Estados Unidos ,
 http://es.dbpedia.org/property/escudo , Escudo del Estado de Honduras.jpg ,
 http://es.dbpedia.org/property/escudo , BanderaTGU.jpg ,
 http://es.dbpedia.org/property/escudo , Escudo de las Provincias Unidas del Centro de Am�rica.svg ,
 http://es.dbpedia.org/property/escudo , Coat of Arms of the Russian Federation.svg ,
 http://es.dbpedia.org/property/escudo , Standard of the President of the Russian Federation.svg ,
 http://es.dbpedia.org/property/escudo , %D0%95%D0%B4%D0%A0%D0%BE_.png ,
 http://es.dbpedia.org/property/escudo , Coat of arms of Honduras.svg ,
 http://es.dbpedia.org/property/escudo , Presidential Standard of Venezuela .svg ,
 http://es.dbpedia.org/property/escudo , Coat of arms of the Soviet Union 1.svg ,
 http://es.dbpedia.org/property/escudo , Coat of arms of the Democratic Republic of Georgia.svg ,
 http://es.dbpedia.org/property/escudo , Escudo de la Comunidad Valenciana.svg ,
 http://es.dbpedia.org/property/escudo , Emblema de la Generalitat Valenciana.svg ,
 http://es.dbpedia.org/property/escudo , PP.svg ,
 http://es.dbpedia.org/property/escudo , Escut de Benidorm.svg ,
 http://es.dbpedia.org/property/escudo , Medium coat of arms of Czechoslovakia .svg ,
 http://es.dbpedia.org/property/escudo , Flag of the President of Czechoslovakia .svg ,
 http://es.dbpedia.org/property/escudo , Presidential Standard .svg ,
 http://es.dbpedia.org/property/escudo , Coat of arms of Tamaulipas.svg ,
 http://es.dbpedia.org/property/escudo , Red and white with sg.svg ,
 http://es.dbpedia.org/property/escudo , Seal_of_Mauritania.svg ,
 http://es.dbpedia.org/property/fechaDeFallecimiento , --06-13 ,
 http://es.dbpedia.org/property/fechaDeFallecimiento , 1983 ,
 http://es.dbpedia.org/property/fechaDeFallecimiento , 24 ,
 http://es.dbpedia.org/property/fechaDeFallecimiento , --09-03 ,
 http://es.dbpedia.org/property/fechaDeFallecimiento , 30 ,
 http://es.dbpedia.org/property/fechaDeFallecimiento , --05-30 ,
 http://es.dbpedia.org/property/fechaDeNacimiento , "9" ,
 http://es.dbpedia.org/property/fechaDeNacimiento , 25 ,
 http://es.dbpedia.org/property/fechaDeNacimiento , --05-28 ,
 http://es.dbpedia.org/property/fechaDeNacimiento , 16 ,
 http://es.dbpedia.org/property/fechaDeNacimiento , --05-16 ,
 http://es.dbpedia.org/property/fechaDeNacimiento , 19 ,
 http://es.dbpedia.org/property/fechaDeNacimiento , 1924 ,
 http://es.dbpedia.org/property/fechaDeNacimiento , 1953 ,
 http://es.dbpedia.org/property/fechanac , 1950 ,
 http://es.dbpedia.org/property/final , diciembre de 1833 ,
 http://es.dbpedia.org/property/final , --01-15 ,
 http://es.dbpedia.org/property/final , --05-07 ,
 http://es.dbpedia.org/property/final , 22 ,
 http://es.dbpedia.org/property/final , 1893 ,
 http://es.dbpedia.org/property/final , 1895 ,
 http://es.dbpedia.org/property/final , 23 ,
 http://es.dbpedia.org/property/final , "5" ,
 http://es.dbpedia.org/property/final , 28 ,
 http://es.dbpedia.org/property/final , --06-07 ,
 http://es.dbpedia.org/property/final , --10-05 ,
 http://es.dbpedia.org/property/final , --10-07 ,
 http://es.dbpedia.org/property/final , marzo de 2018 ,
 http://es.dbpedia.org/property/firma , Firma de Dionisio de Herrera.jpg ,
 http://es.dbpedia.org/property/firma , Signature of Dmitry Medvedev.svg ,
 http://es.dbpedia.org/property/firma , Signature of Edgar Sanabria.jpg ,
 http://es.dbpedia.org/property/firma , Katzir, Ephraim signature.svg ,
 http://es.dbpedia.org/property/hijos , Ili� Dmitrievich Medv�dev ,
 http://es.dbpedia.org/property/imagen , Don Dionisio de Herrera.jpg ,
 http://es.dbpedia.org/property/imagen , Dionisio_de_Herrera_02.jpg ,
 http://es.dbpedia.org/property/imagen , Dmitry Medvedev govru official photo 2.jpg ,
 http://es.dbpedia.org/property/imagen , Domingo Vasquez.jpg ,
 http://es.dbpedia.org/property/imagen , Edgar Sanabria 1968.jpg ,
 http://es.dbpedia.org/property/imagen , Eduard shevardnadze.jpg ,
 http://es.dbpedia.org/property/imagen , Eduardo Zaplana .jpg ,
 http://es.dbpedia.org/property/imagen , Eduardo Zaplana en la rueda de prensa posterior al Consejo de Ministros .jpg ,
 http://es.dbpedia.org/property/imagen , Edvard_Bene?.jpg ,
 http://es.dbpedia.org/property/imagen , EKatzir771.jpg ,
 http://es.dbpedia.org/property/imagen , Entrega del Viaducto Reynosa.jpg ,
 http://es.dbpedia.org/property/inicio , 14 ,
 http://es.dbpedia.org/property/inicio , --05-08 ,
 http://es.dbpedia.org/property/inicio , --04-25 ,
 http://es.dbpedia.org/property/inicio , --05-07 ,
 http://es.dbpedia.org/property/inicio , 1891 ,
 http://es.dbpedia.org/property/inicio , 1894 ,
 http://es.dbpedia.org/property/inicio , febrero de 1893 ,
 http://es.dbpedia.org/property/inicio , "5" ,
 http://es.dbpedia.org/property/inicio , 22 ,
 http://es.dbpedia.org/property/inicio , --04-04 ,
 http://es.dbpedia.org/property/inicio , --09-26 ,
 http://es.dbpedia.org/property/inicio , --12-18 ,
 http://es.dbpedia.org/property/isbn , 9780914710844 ,
 http://es.dbpedia.org/property/isbn , 9780914710844 ,
 http://es.dbpedia.org/property/lugarDeFallecimiento , 20 ,
 http://es.dbpedia.org/property/lugarDeFallecimiento , Tegucigalpa, Honduras ,
 http://es.dbpedia.org/property/lugarDeFallecimiento , Tiflis, Georgia ,
 http://es.dbpedia.org/property/lugarDeFallecimiento , http://es.dbpedia.org/resource/Sezimovo_�st� ,
 http://es.dbpedia.org/property/lugarDeFallecimiento , Checoslovaquia ,
 http://es.dbpedia.org/property/lugarDeFallecimiento , http://es.dbpedia.org/resource/Israel ,
 http://es.dbpedia.org/property/lugarDeFallecimiento , http://es.dbpedia.org/resource/Jerusal�n ,
 http://es.dbpedia.org/property/lugarDeFallecimiento , Jerusal�n, Israel ,
 http://es.dbpedia.org/property/lugarDeFallecimiento , Pamplona, Navarra, Espa�a ,
 http://es.dbpedia.org/property/lugarDeFallecimiento , http://es.dbpedia.org/resource/Mauritania ,
 http://es.dbpedia.org/property/lugarDeNacimiento , Leningrado, Noroeste, Uni�n Sovi�tica ,
 http://es.dbpedia.org/property/lugarDeNacimiento , Tegucigalpa, Honduras ,
 http://es.dbpedia.org/property/lugarDeNacimiento , Caracas, Venezuela ,
 http://es.dbpedia.org/property/lugarDeNacimiento , Mamati, Georgia, Uni�n Sovi�tica ,
 http://es.dbpedia.org/property/lugarDeNacimiento , Ko?lany,  Imperio austroh�ngaro ,
 http://es.dbpedia.org/property/lugarDeNacimiento , http://es.dbpedia.org/resource/Kiev ,
 http://es.dbpedia.org/property/lugarDeNacimiento , http://es.dbpedia.org/resource/Ucrania ,
 http://es.dbpedia.org/property/lugarDeNacimiento , Kiev, Ucrania ,
 http://es.dbpedia.org/property/lugarDeNacimiento , http://es.dbpedia.org/resource/Ciudad_Victoria ,
 http://es.dbpedia.org/property/lugarDeNacimiento , http://es.dbpedia.org/resource/Tamaulipas ,
 http://es.dbpedia.org/property/lugarDeNacimiento , Campo de Caso, Asturias, Espa�a ,
 http://es.dbpedia.org/property/lugarDeNacimiento , Monterrey, M�xico ,
 http://es.dbpedia.org/property/lugarDeNacimiento , http://es.dbpedia.org/resource/Mauritania ,
 http://es.dbpedia.org/property/lugarDeNacimiento , http://es.dbpedia.org/resource/Nuakchot ,
 http://es.dbpedia.org/property/lugarnac , http://es.dbpedia.org/resource/Sacramento_(California) ,
 http://es.dbpedia.org/property/nombre , Dmitri Medv�dev ,
 http://es.dbpedia.org/property/nombre , ??????? ???????? ,
 http://es.dbpedia.org/property/nombre , Domingo Matte Larra�n ,
 http://es.dbpedia.org/property/nombre , Earl Anthony Wayne ,
 http://es.dbpedia.org/property/nombre , Edgar Sanabria ,
 http://es.dbpedia.org/property/nombre , Eduard Shevardnadze ,
 http://es.dbpedia.org/property/nombre , ?????? ?????????? ,
 http://es.dbpedia.org/property/nombre , Francisco ,
 http://es.dbpedia.org/property/nombre , Rafa ,
 http://es.dbpedia.org/property/nombre , Alfredo ,
 http://es.dbpedia.org/property/nombre , Edvard Bene? ,
 http://es.dbpedia.org/property/nombre , Theodore ,
 http://es.dbpedia.org/property/nombre , Egidio Torre Cant� ,
 http://es.dbpedia.org/property/nombre , Eloy Calvo Capell�n ,
 http://es.dbpedia.org/property/nombre , Eloy Cant� Segovia ,
 http://es.dbpedia.org/property/nombreDeNacimiento , Dmitri Anat�lievich Medv�dev ,
 http://es.dbpedia.org/property/ocupaci�n , Pol�tico, empresario, abogado ,
 http://es.dbpedia.org/property/ocupaci�n , http://es.dbpedia.org/resource/Empresario ,
 http://es.dbpedia.org/property/partido , http://es.dbpedia.org/resource/Partido_Liberal_de_Honduras ,
 http://es.dbpedia.org/property/partido , http://es.dbpedia.org/resource/Rusia_Unida ,
 http://es.dbpedia.org/property/partido , http://es.dbpedia.org/resource/Partido_Liberal_(Chile) ,
 http://es.dbpedia.org/property/partido , http://es.dbpedia.org/resource/Partido_Nacional_de_Honduras ,
 http://es.dbpedia.org/property/partido , http://es.dbpedia.org/resource/Partido_Comunista_de_la_Uni�n_Sovi�tica ,
 http://es.dbpedia.org/property/partido , http://es.dbpedia.org/resource/Uni�n_de_Ciudadanos_de_Georgia ,
 http://es.dbpedia.org/property/partido , Mapai - Partido Laborista Israel� ,
 http://es.dbpedia.org/property/pa�s , M�xico ,
 http://es.dbpedia.org/property/pa�s , Afganist�n ,
 http://es.dbpedia.org/property/pa�s , Argentina ,
 http://es.dbpedia.org/property/pa�s , Uni�n Europea ,
 http://es.dbpedia.org/property/per�odo , 30 ,
 http://es.dbpedia.org/property/per�odo , 1824 ,
 http://es.dbpedia.org/property/per�odo , 1830 ,
 http://es.dbpedia.org/property/per�odo , 2008 ,
 http://es.dbpedia.org/property/per�odo , 2012 ,
 http://es.dbpedia.org/property/per�odo , 1893 ,
 http://es.dbpedia.org/property/per�odo , 1993 ,
 http://es.dbpedia.org/property/per�odo , 1991 ,
 http://es.dbpedia.org/property/per�odo , 2004 ,
 http://es.dbpedia.org/property/per�odo , "4" ,
 http://es.dbpedia.org/property/per�odo , 26 ,
 http://es.dbpedia.org/property/per�odo , octubre de 1939 - 2 de abril de 1945 ,
 http://es.dbpedia.org/property/pieDeImagen , Dmitri Medv�dev. Retrato oficial ,
 http://es.dbpedia.org/property/pieimagen , Eduard Amvr�siyevich Shevardnadze ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Juan_Espinosa_(pol�tico) ,
 http://es.dbpedia.org/property/predecesor , Juan Espinosa ,
 http://es.dbpedia.org/property/predecesor , Joaqu�n Escol�n y Balibrera ,
 http://es.dbpedia.org/property/predecesor , Puesto creado ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Vlad�mir_Putin ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Mija�l_Kasi�nov ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Ponciano_Leiva ,
 http://es.dbpedia.org/property/predecesor , Domingo V�squez ,
 http://es.dbpedia.org/property/predecesor , Rosendo Ag�ero ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Carlos_Pascual ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Francis_J._Ricciardone,_Jr. ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Lino_Guti�rrez_(diplom�tico) ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Wolfgang_Larraz�bal ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Bor�s_Pankin ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Tengiz_Sigua ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Andr�i_Gromiko ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Andr�i_Gromyko ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Zviad_Gamsajurdia ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Luis_de_Grandes ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Juan_Carlos_Aparicio ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Pedro_Agramunt_Font_de_Mora ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Manuel_Catal�n_Chana ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Mariano_Rajoy ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Joan_Lerma ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Milan_Hod?a ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Jan_?ern� ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Emil_H�cha ,
 http://es.dbpedia.org/property/predecesor , Nueva creaci�n ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Zalman_Shazar ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Enrique_C�rdenas_del_Avellano ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Eugenio_Hern�ndez_Flores ,
 http://es.dbpedia.org/property/predecesor , Pl�cido Rodr�guez Guerrero ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Juan_Jos�_Ignacio_G�mez_Camacho ,
 http://es.dbpedia.org/property/predecesor , http://es.dbpedia.org/resource/Maaouya_Ould_Sid'Ahmed_Taya ,
 http://es.dbpedia.org/property/presidente , http://es.dbpedia.org/resource/Vlad�mir_Putin ,
 http://es.dbpedia.org/property/presidente , http://es.dbpedia.org/resource/Ponciano_Leiva ,
 http://es.dbpedia.org/property/presidente , http://es.dbpedia.org/resource/Policarpo_Bonilla ,
 http://es.dbpedia.org/property/presidente , http://es.dbpedia.org/resource/Barack_Obama ,
 http://es.dbpedia.org/property/presidente , http://es.dbpedia.org/resource/Jos�_Mar�a_Aznar ,
 http://es.dbpedia.org/property/presidente , http://es.dbpedia.org/resource/Tom�?_Masaryk ,
 http://es.dbpedia.org/property/primerministro , http://es.dbpedia.org/resource/Vlad�mir_Putin ,
 http://es.dbpedia.org/property/primerministro , http://es.dbpedia.org/resource/Milan_Hod?a ,
 http://es.dbpedia.org/property/primerministro , http://es.dbpedia.org/resource/Zden?k_Fierlinger ,
 http://es.dbpedia.org/property/primerministro , http://es.dbpedia.org/resource/Jan_Syrov� ,
 http://es.dbpedia.org/property/primerministro , http://es.dbpedia.org/resource/Klement_Gottwald ,
 http://es.dbpedia.org/property/primerministro , http://es.dbpedia.org/resource/Men�jem_Begu�n ,
 http://es.dbpedia.org/property/primerministro , http://es.dbpedia.org/resource/Golda_Meir ,
 http://es.dbpedia.org/property/primerministro , http://es.dbpedia.org/resource/Isaac_Rabin ,
 http://es.dbpedia.org/property/primerministro , (Sidi Mohamed Ould Boubacar ) ,
 http://es.dbpedia.org/property/profesi�n , http://es.dbpedia.org/resource/Ingenier�a_civil ,
 http://es.dbpedia.org/property/profesi�n , Abogado, militar y pol�tico ,
 http://es.dbpedia.org/property/profesi�n , http://es.dbpedia.org/resource/Profesor ,
 http://es.dbpedia.org/property/profesi�n , Biof�sico ,
 http://es.dbpedia.org/property/profesi�n , http://es.dbpedia.org/resource/Ingeniero_civil ,
 http://es.dbpedia.org/property/profesi�n , Empleado de banca ,
 http://es.dbpedia.org/property/p�ginas , 231 ,
 http://es.dbpedia.org/property/religi�n , http://es.dbpedia.org/resource/Iglesia_ortodoxa_de_Rusia ,
 http://es.dbpedia.org/property/sitioweb , https://web.archive.org/web/20120306155424/http:/xn--b1aaebccb4c.xn--d1abbgf6aiiy.xn--p1ai/ ,
 http://es.dbpedia.org/property/subt�tulo , Plurinominal ,
 http://es.dbpedia.org/property/subt�tulo , Primera f�rmula ,
 http://es.dbpedia.org/property/subt�tulo , Primera minor�a ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Benito_Morales ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Jos�_Justo_Milla ,
 http://es.dbpedia.org/property/sucesor , Benito Morales ,
 http://es.dbpedia.org/property/sucesor , Joaqu�n Escol�n y Balibrera ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/�gor_Shuv�lov ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Mija�l_Mishustin ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Vlad�mir_Putin ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Policarpo_Bonilla ,
 http://es.dbpedia.org/property/sucesor , Domingo V�squez ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Vilma_Mart�nez ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/James_Blair_Cunningham ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Roberta_S._Jacobson ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/R�mulo_Betancourt ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Nino_Buryanadze ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Otar_Patsatsia ,
