PK,NOMBRE,COMEDOR,HORARIO AMPLIADO,PLANES DE MEJORA,INTEGRACION,TRANSPORTE,BUS,METRO,RENFE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,DIRECCION,CLASE-VIAL,NOMBRE-VIA,TIPO-NUM,NUM,LOCALIDAD,sameAs_LOCALIDAD,PROVINCIA,sameAs_PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,sameAs_BARRIO,COD-DISTRITO,DISTRITO,sameAs_DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO
5168,Colegio Público García Morente,1,No mencionado,1,No mencionado,-BUS: 102  103  111,BUS: 102  103  111,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d61fa3f5ca71c010VgnVCM1000000b205a0aRCRD,RONDA-SUR-V-229,RONDA,SUR,V,229,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28053,1,Entrevías,https://www.wikidata.org/wiki/Q71756,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,443505,4469411,40.37336648575158,-3.665482524950977,917 852 016,917 856 013,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5171,Colegio Público Giner de los Ríos,1,No mencionado,1,No mencionado,-BUS: 24  103  111  144 -RENFE: Entrevias,BUS: 24  103  111  144,,RENFE: Entrevias,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c65fa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-MEMBEZAR-V-25,CALLE,MEMBEZAR,V,25,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28053,1,Entrevías,https://www.wikidata.org/wiki/Q71756,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,443256,4470098,40.379529471156005,-3.6684765035279683,917 858 021,917 858 021,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5172,Colegio Público Gloria Fuertes,1,1,1,No mencionado,-BUS: 78  81  116 -RENFE: Orcasitas,BUS: 78  81  116,,RENFE: Orcasitas,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c6fa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-CENSO-NUM-3,CALLE,CENSO,NUM,3,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28041,1,Orcasitas,https://www.wikidata.org/wiki/Q3773941,12,Usera,https://www.wikidata.org/wiki/Q953368,440136,4468987,40.369311628795366,-3.7051368370067617,913 414 448 - 913 412 180,913 410 018,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5174,Colegio Público Gonzalo Fernández de Córdoba,1,1,1,No mencionado,-BUS: 65,BUS: 65,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b69fa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-ADANERO-V-3,CALLE,ADANERO,V,3,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28024,5,Campamento,https://www.wikidata.org/wiki/Q31169,10,Latina,https://www.wikidata.org/wiki/Q794954,433863,4471797,40.39414213700213,-3.7792987452696023,917 113 625,917 113 735,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5173,Colegio Público Gonzalo de Berceo,1,1,1,No mencionado,-METRO: Plaza Elíptica -BUS: 47  55  81  247,BUS: 47  55  81  247,METRO: Plaza Elíptica,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618fa3f5ca71c010VgnVCM1000000b205a0aRCRD,AVENIDA-ABRANTES-NUM-5,AVENIDA,ABRANTES,NUM,5,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28025,7,Abrantes,https://www.wikidata.org/wiki/Q3773949,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,438827,4470916,40.38471221481113,-3.722003386269505,915 697 819 (Infantil y Primer ciclo de Primaria) - 915 697 225 ( Segundo y tercer ciclo primaria),91 469 21 74,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5176,Colegio Público Guindalera,1,No mencionado,1,No mencionado,-METRO: Parque Avenidas -BUS: 43  48  74  53,BUS: 43  48  74  53,METRO: Parque Avenidas,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0cafa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-BOSTON-V-3,CALLE,BOSTON,V,3,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28028,4,La Guindalera,https://www.wikidata.org/wiki/Q3814559,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,443428,4476507,40.437285997697046,-3.6670202290755864,917 252 437 - 913 559 839,917 255 776,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5177,Colegio Público Gustavo Adolfo Bécquer,1,1,1,No mencionado,-BUS: 15  28  110  113  210,BUS: 15  28  110  113  210,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=51cfa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-SANTA_GENOVEVA-V-32,CALLE,SANTA GENOVEVA,V,32,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28017,1,Ventas,https://www.wikidata.org/wiki/Q71762,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,444943,4475023,40.42401892228641,-3.6490417567786837,914 051 507,914 053 498,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5178,Colegio Público Haití,1,1,1,No mencionado,-METRO: Carabanchel  Eugenia de Montijo -BUS: 17  35,BUS: 17  35,METRO: Carabanchel  Eugenia de Montijo,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6dfa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-GUABAIRO-NUM-22,CALLE,GUABAIRO,NUM,22,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28047,4,Vista Alegre,https://www.wikidata.org/wiki/Q3813741,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,436762,4471084,40.38607118178492,-3.7463468868792895,914 220 250,914 651 108,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5179,Colegio Público Hermanos Pinzón,1,1,No mencionado,No mencionado,-BUS: 36  39  65  121  131,BUS: 36  39  65  121  131,,,"ENSEÑANZA: Educación Infantil - Primaria Otra sede en C/ Calamón, 3",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbefa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-AZOR-V-4,CALLE,AZOR,V,4,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28024,5,Campamento,https://www.wikidata.org/wiki/Q31169,10,Latina,https://www.wikidata.org/wiki/Q794954,434759,4472282,40.398581785882875,-3.7688034732056224,915 186 040,915 186 040,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5180,Colegio Público Hernán Cortés,1,1,1,Auditivos,-BUS: 31  138  121,BUS: 31  138  121,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4100a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-LOS_YEBENES-V-241,CALLE,LOS YEBENES,V,241,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28047,4,Aluche,https://www.wikidata.org/wiki/Q31140,10,Latina,https://www.wikidata.org/wiki/Q794954,436348,4471655,40.391183407465824,-3.7512812696024738,917 176 844,917 180 472,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5182,Colegio Público Honduras,1,1,1,No mencionado,-METRO: Villa de Vallecas  -BUS: 54  58  103  142,BUS: 54  58  103  142,METRO: Villa de Vallecas,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9610a3f5ca71c010VgnVCM1000000b205a0aRCRD,PASEO-FEDERICO_GARCIA_LORCA-NUM-19,PASEO,FEDERICO GARCIA LORCA,NUM,19,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28031,1,Casco Histórico de Vallecas,https://www.wikidata.org/wiki/Q16544370,18,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,447305,4469870,40.377750319496414,-3.6207727531375826,913 325 719 - 913 317 441,913 325 719,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
31747,Colegio Público Hortaleza,1,1,No mencionado,No mencionado,-BUS: 9  72  87  120  125,BUS: 9  72  87  120  125,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72f9059cb751c010VgnVCM2000000c205a0aRCRD,CALLE-VALDETORRES_DE_JARAMA-V-1,CALLE,VALDETORRES DE JARAMA,V,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28043,4,Pinar del Rey,https://www.wikidata.org/wiki/Q10349788,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,445092,4480397,40.47244065719513,-3.647738240999276,917 642 900,913 816 099,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5183,Colegio Público Ignacio Zuloaga,1,1,1,No mencionado,-METRO: Francos Rodríguez -BUS: 44  126  127  128  132,BUS: 44  126  127  128  132,METRO: Francos Rodríguez,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb20a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-ALEJANDRO_RODRIGUEZ-NUM-34,CALLE,ALEJANDRO RODRIGUEZ,NUM,34,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28039,1,Bellas Vistas,https://www.wikidata.org/wiki/Q11908929,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,439673,4478643,40.456254963753004,-3.711505537451778,914 509 620,913 980 080,cp.zuloaga.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
176840,Colegio Público Infanta Leonor,1,1,1,No mencionado,,,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54244b6faa61c010VgnVCM1000000b205a0aRCRD,CALLE-MONASTERIO_DE_EL_PAULAR--140,CALLE,MONASTERIO DE EL PAULAR,,140,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28049,7,Mirasierra,https://www.wikidata.org/wiki/Q31134,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,439827,4483668,40.499669521430285,-3.7114329556023478,917 508 788,917 508 847,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5184,Colegio Público Isaac Albéniz,1,1,1,No mencionado,-BUS: 29  52  70 107,BUS: 29  52  70 107,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3140a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-DRACENA-NUM-29,CALLE,DRACENA,NUM,29,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28016,5,Nueva España,https://www.wikidata.org/wiki/Q10338128,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,443272,4479500,40.46422875441015,-3.6691267410574406,913 596 972,913 596 972,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5185,Colegio Público Isaac Peral,1,1,1,No mencionado,-METRO: Oporto -BUS: 47  55  81  108  118  247,BUS: 47  55  81  108  118  247,METRO: Oporto,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8650a3f5ca71c010VgnVCM1000000b205a0aRCRD,GLORIETA-RUFINO_NOVALVOS-NUM-5,GLORIETA,RUFINO NOVALVOS,NUM,5,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28025,5,Puerta Bonita,https://www.wikidata.org/wiki/Q3813762,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,437964,4470890,40.38629580500656,-3.7309272123026656,914 726 780,914 726 780,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5186,Colegio Público Isabel la Católica,1,1,1,No mencionado,-METRO: Tribunal -BUS: 3  21 37,BUS: 3  21 37,METRO: Tribunal,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=db60a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-BARCELO-V-2,CALLE,BARCELO,V,2,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28004,4,Justicia,https://www.wikidata.org/wiki/Q1992319,1,Centro,https://www.wikidata.org/wiki/Q1763376,440645,4475347,40.426642215368176,-3.699722994908341,915 217 840,915 229 393,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5190,Colegio Público Jaime Balmes,1,No mencionado,1,Auditivos,-BUS: 24  102,BUS: 24  102,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2180a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-SIERRA_DE_LA_SOLANA-NUM-2,CALLE,SIERRA DE LA SOLANA,NUM,2,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28053,2,San Diego,https://www.wikidata.org/wiki/Q11946851,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,443179,4471236,40.3879037093727,-3.6707625153722523,914 785 884,914 771 646,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5191,Colegio Público Jaime Vera,1,1,1,No mencionado,-METRO: Estrecho  -BUS: 3  43  64  66  124  128,BUS: 3  43  64  66  124  128,METRO: Estrecho,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7690a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-BRAVO_MURILLO-V-162,CALLE,BRAVO MURILLO,V,162,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28020,2,Cuatro Caminos,https://www.wikidata.org/wiki/Q5824684,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,440394,4478218,40.45247841346628,-3.702962807620527,915 723 019 - 915 723 026,915 709 453,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5192,Colegio Público Javier de Miguel,1,1,No mencionado,No mencionado,-BUS: 136 310,BUS: 136 310,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cba0a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-JAVIER_DE_MIGUEL-V-90,CALLE,JAVIER DE MIGUEL,V,90,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28018,3,Palomeras Bajas,https://www.wikidata.org/wiki/Q10343902,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,444219,4470829,40.38617971853788,-3.657208307609012,913 035 102,913 805 770,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5193,Colegio Público Joaquín Costa,1,1,1,Trastornos generales del desarrollo,-METRO: Puerta Toledo Pirámides Acacias  -BUS: 3 17 18 23 35 36 41 62 148 C,BUS: 3 17 18 23 35 36 41 62 148 C,METRO: Puerta Toledo Pirámides Acacias,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11c0a3f5ca71c010VgnVCM1000000b205a0aRCRD,PASEO-PONTONES-NUM-8,PASEO,PONTONES,NUM,8,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28005,1,Imperial,https://www.wikidata.org/wiki/Q3773740,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,439367,4473016,40.40555135378083,-3.7145657673590473,913 653 632 - 913 642 825,913 653 559,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5194,Colegio Público Joaquín Dicenta,1,1,1,No mencionado,-BUS: 138,BUS: 138,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66d0a3f5ca71c010VgnVCM1000000b205a0aRCRD,PASEO-OLIVOS-V-70,PASEO,OLIVOS,V,70,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28011,2,Barrio de Puerta del Ángel,https://www.wikidata.org/wiki/Q31142,10,Latina,https://www.wikidata.org/wiki/Q794954,437346,4473042,40.40563593391012,-3.7383841619985705,914 632 093,917 550 696,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
6025,Colegio Público Joaquín Turina,1,1,1,No mencionado,BUS 29  125  129  150,BUS: 29  125  129  150,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cd4ae10c471c010VgnVCM1000000b205a0aRCRD,CALLE-ARTURO_SORIA-NUM-332,CALLE,ARTURO SORIA,NUM,332,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28033,9,Costillares,https://www.wikidata.org/wiki/Q331385,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,443524,4481320,40.480641242461274,-3.66632834447267,913 025 556,913 022 741,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5195,Colegio Público Jorge Guillén,1,1,No mencionado,Motóricos,-METRO: Barrio del Pilar -BUS: 42  49  126  128  147,BUS: 42  49  126  128  147,METRO: Barrio del Pilar,,ENSEÑANZA: Educación Infantil - Primaria,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bbe0a3f5ca71c010VgnVCM1000000b205a0aRCRD,AVENIDA-EL_FERROL-NUM-47,AVENIDA,EL FERROL,NUM,47,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28029,4,El Pilar,https://www.wikidata.org/wiki/Q3773964,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,440011,4480755,40.47531422517472,-3.7077074438048214,917 393 801,917 393 801,cp.jorgeguillen.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5196,Colegio Público Jorge Manrique,1,1,1,No mencionado,-METRO: Usera -BUS: 55  60 47 147,BUS: 55  60 47 147,METRO: Usera,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0101a3f5ca71c010VgnVCM1000000b205a0aRCRD,PLAZA-PINTOR_LUCAS-NUM-17,PLAZA,PINTOR LUCAS,NUM,17,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28026,5,Moscardó,https://www.wikidata.org/wiki/Q11937679,12,Usera,https://www.wikidata.org/wiki/Q953368,439708,4471078,40.38810858515369,-3.710375518289677,915 656 300,915 691 615,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5430866,Colegio Público Josep Tarradellas,1,1,No mencionado,No mencionado,-BUS: 172 176 -METRO: Las Tablas,BUS: 172 176,METRO: Las Tablas,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f3147ec3af04210VgnVCM1000000b205a0aRCRD,CALLE-TRIACASTELA-V-1,CALLE,TRIACASTELA,V,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28050,6,Valverde,https://www.wikidata.org/wiki/Q31132,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,443199,4484552,40.50973426099199,-3.670452271301756,914 274 125 - 628 576 819,914 274 161,cp.joseptarradellas.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5197,Colegio Público José Bergamín,1,1,1,No mencionado,-METRO: Fuencarral -BUS: 66 124  137,BUS: 66 124  137,METRO: Fuencarral,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5611a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-BRAILLE-NUM-19,CALLE,BRAILLE,NUM,19,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28034,6,Valverde,https://www.wikidata.org/wiki/Q31132,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,441018,4482990,40.495510999757265,-3.6960480794830053,917 355 560 - 917 345 042,91 734 50 42,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5198,Colegio Público José Calvo Sotelo,1,1,No mencionado,No mencionado,-METRO: Pacífico Puente de Vallecas -BUS: 8  10  24  37  54  56  57  136  141  310,BUS: 8  10  24  37  54  56  57  136  141  310,METRO: Pacífico Puente de Vallecas,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab21a3f5ca71c010VgnVCM1000000b205a0aRCRD,AVENIDA-CIUDAD_DE_BARCELONA-V-83,AVENIDA,CIUDAD DE BARCELONA,V,83,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28007,2,Adelfas,https://www.wikidata.org/wiki/Q3774001,3,Retiro,https://www.wikidata.org/wiki/Q2002296,442826,4472467,40.4008413126834,-3.6737662524006756,914 337 125,914 336 781,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5200,Colegio Público José María de Pereda,1,1,1,No mencionado,-BUS: 24  102  111,BUS: 24  102  111,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f041a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-MESTANZA-V-94,CALLE,MESTANZA,V,94,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28053,1,Entrevías,https://www.wikidata.org/wiki/Q71756,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,442824,4470565,40.381834618749636,-3.6748845263872902,915 072 651,917 861 787,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5201,Colegio Público José Ortega y Gasset,1,1,1,Trastornos generales del desarrollo,-METRO: Tetuán Valdeacederas -BUS: 149 66 124,BUS: 149 66 124,METRO: Tetuán Valdeacederas,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4651a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-ORENSE-NUM-87,CALLE,ORENSE,NUM,87,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28020,3,Castillejos,https://www.wikidata.org/wiki/Q11913212,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,441144,4479225,40.461603417432755,-3.6942000296394557,915 720 997,915 701 341,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
