num_expediente,fecha,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2022S020296,2022-06-29T18:45:00Z,Call. Ricardo Damas / Call. Teresa Lopez Valcarcel,3,2,Arganzuela,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,440992.915,4470972.967,false,false
2022S020296,2022-06-29T18:45:00Z,Call. Ricardo Damas / Call. Teresa Lopez Valcarcel,3,2,Arganzuela,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,440992.915,4470972.967,false,false
2022S020348,2022-06-30T14:55:00Z,Plaza. Conde De Casal / Call. Doctor Esquerdo,2,3,Retiro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,443116.881,4473130.913,false,false
2022S020349,2022-06-30T14:15:00Z,Avda. Oporto / Call. Portalegre,40,11,Carabanchel,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438580.276,4470791.371,false,false
2022S020349,2022-06-30T14:15:00Z,Avda. Oporto / Call. Portalegre,40,11,Carabanchel,Colisión fronto-lateral,Despejado,Bicicleta,Pasajero,Menor de 5 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438580.276,4470791.371,false,false
2022S020410,2022-07-01T10:25:00Z,Call. General Ricardos,43,11,Carabanchel,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,1,Atención en urgencias sin posterior ingreso,438891.759,4471891.925,false,false
2022S020441,2022-07-01T19:50:00Z,Gta. Lopez De Hoyos / Call. Francisco Silvela,1,5,Chamartín,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,442318.553,4476829.176,false,false
2022S020494,2022-07-01T21:55:00Z,Plaza. Canovas Del Castillo,5,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441067.328,4474147.219,false,false
2022S020495,2022-07-02T09:25:00Z,Avda. Andes,52,16,Hortaleza,Atropello a persona,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447502.474,4478813.718,false,false
2022S020495,2022-07-02T09:25:00Z,Avda. Andes,52,16,Hortaleza,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Mujer,3,Ingreso superior a 24 horas,447502.474,4478813.718,false,false
2022S020513,2022-07-02T15:20:00Z,Call. Francos Rodriguez / Call. Lorenzana,70,6,Tetuán,Colisión fronto-lateral,Se desconoce,Bicicleta,Conductor,De 21 a 24 años,Hombre,77,Se desconoce,439921.534,4478708.138,false,false
2022S020524,2022-07-02T17:55:00Z,Call. Pobladura Del Valle / Call. Montamarta,42,20,San Blas-canillejas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447252.691,4475016.127,false,false
2022S020540,2022-07-02T21:25:00Z,Plaza. España / Call. Leganitos,6,1,Centro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,77,Se desconoce,439674.138,4474965.35,false,false
2022S020586,2022-07-03T00:10:00Z,Pque. Retiro / Pta. Independencia,Se desconoce,3,Retiro,Atropello a persona,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,441646.6,4474555.521,false,false
2022S020586,2022-07-03T00:10:00Z,Pque. Retiro / Pta. Independencia,Se desconoce,3,Retiro,Atropello a persona,Despejado,Bicicleta,Peatón,De 65 a 69 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441646.6,4474555.521,false,false
2022S020587,2022-07-03T00:30:00Z,Call. Alfonso Xii / Plaza. Independencia,1,3,Retiro,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441578.078,4474524.018,false,false
2022S020646,2022-07-04T16:24:00Z,Call. Padre Llanos,24,13,Puente De Vallecas,Colisión frontal,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,444342.09,4469588.202,false,false
2022S020646,2022-07-04T16:24:00Z,Call. Padre Llanos,24,13,Puente De Vallecas,Colisión frontal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,444342.09,4469588.202,false,false
2022S020717,2022-07-05T10:05:00Z,Gta. Marques De Vadillo / Call. Antonio Lopez,1,11,Carabanchel,Colisión lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,14,Sin asistencia sanitaria,439284.701,4472146.871,false,false
2022S020732,2022-07-05T13:20:00Z,Call. Castillo De Candanchu / Call. Berdun,52,8,Fuencarral-el Pardo,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442420.404,4484208.649,false,false
2022S020806,2022-07-06T15:30:00Z,Call. Serrano,82,4,Salamanca,Caída,LLuvia intensa,Bicicleta,Conductor,De 21 a 24 años,Mujer,2,Ingreso inferior o igual a 24 horas,441737.156,4475858.696,false,false
2022S020811,2022-07-06T15:10:00Z,Call. Serrano,45,4,Salamanca,Colisión fronto-lateral,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Mujer,1,Atención en urgencias sin posterior ingreso,441707.294,4475610.527,false,false
2022S020823,2022-07-06T19:10:00Z,Custa. Vega / Call. Segovia,3,1,Centro,Alcance,Se desconoce,Bicicleta EPAC (pedaleo asistido),Conductor,De 65 a 69 años,Hombre,14,Sin asistencia sanitaria,439206.783,4473950.189,false,false
2022S020831,2022-07-06T20:25:00Z,Avda. Mayorazgo / Avda. La Gavia,99,18,Villa De Vallecas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,447423.737,4468325.42,false,false
2022S020861,2022-07-07T07:22:00Z,Call. Principe De Vergara,208A,5,Chamartín,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,442537.951,4477988.783,false,false
2022S020907,2022-07-07T18:38:00Z,Call. Doctor Esquerdo,125,3,Retiro,Colisión lateral,Despejado,Bicicleta,Conductor,Menor de 5 años,Hombre,77,Se desconoce,443182.204,4473696.343,false,false
2022S020919,2022-07-07T22:45:00Z,Bulev. Indalecio Prieto / Call. Tren De Arganda,4,19,Vicálvaro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,77,Se desconoce,447364.833,4472746.833,false,false
2022S020944,2022-07-07T14:55:00Z,Call. Isla De Oza / Call. Isla De Alegranza,1,9,Moncloa-aravaca,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,77,Se desconoce,438879.531,4479442.899,false,false
2022S020958,2022-07-07T21:55:00Z,"Custa. San Vicente, (frente Al) 34",34,9,Moncloa-aravaca,Colisión lateral,Se desconoce,Bicicleta,Conductor,De 35 a 39 años,Hombre,77,Se desconoce,439144.748,4474649.879,false,false
2022S020997,2022-07-08T21:40:00Z,Avda. Concha Espina,22,5,Chamartín,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441995.737,4478116.181,false,false
2022S021044,2022-07-09T20:27:00Z,Avda. Mayorazgo / Call. Cincovillas,1,18,Villa De Vallecas,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,445866.342,4469361.226,false,false
2022S021116,2022-07-11T08:11:00Z,Paseo. Castellana,256,5,Chamartín,Otro,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,3,Ingreso superior a 24 horas,441736.597,4480366.303,false,false
2022S021148,2022-07-10T20:10:00Z,Pque. Dehesa De La Villa,Se desconoce,8,Fuencarral-el Pardo,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,438563.388,4479113.979,false,false
2022S021172,2022-07-11T10:15:00Z,Avda. Luis Aragones,4,20,San Blas-canillejas,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,449008.999,4476313.282,false,false
2022S021188,2022-07-12T10:00:00Z,Avda. Complutense / Ctra. Dehesa De La Villa,40,9,Moncloa-aravaca,Caída,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,4,Fallecido 24 horas,438622.739,4479118.993,false,false
2022S021203,2022-07-12T13:50:00Z,Call. Villaamil,64,6,Tetuán,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,439972.284,4479144.126,false,false
2022S021203,2022-07-12T13:50:00Z,Call. Villaamil,64,6,Tetuán,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,Más de 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439972.284,4479144.126,false,false
2022S021205,2022-07-12T14:20:00Z,Call. Jesus / Call. Moratin,1,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,440978.898,4473781.66,false,false
2022S021314,2022-07-14T08:35:00Z,Call. Puerto De Balbaran,10,13,Puente De Vallecas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,444335.582,4469744.522,false,false
2022S021326,2022-07-14T13:50:00Z,Call. San Bernardo,8,1,Centro,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,439949.477,4474811.529,false,false
2022S021364,2022-07-14T19:55:00Z,Avda. Albufera,108,13,Puente De Vallecas,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443996.395,4471627.799,false,false
2022S021376,2022-07-14T23:45:00Z,Call. Jaime El Conquistador / Call. Divino Valles,24,2,Arganzuela,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,77,Se desconoce,440746.67,4471999.931,false,false
2022S021383,2022-07-15T02:45:00Z,Call. Princesa,32,1,Centro,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,439392.89,4475517.109,true,false
2022S021439,2022-07-15T17:53:00Z,Cmno. Perales,94,12,Usera,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441581.359,4469803.537,false,false
2022S021491,2022-07-15T00:20:00Z,Avda. Logroño,38,21,Barajas,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,2,Ingreso inferior o igual a 24 horas,448957.924,4478531.501,false,false
2022S021618,2022-07-17T16:30:00Z,Call. San German / Call. Lerida,56,6,Tetuán,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,440668.198,4478726.107,false,false
2022S021625,2022-07-18T08:10:00Z,Call. Puerto De La Cruz Verde,44B,2,Arganzuela,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,441650.664,4470663.274,false,false
2022S021625,2022-07-18T08:10:00Z,Call. Puerto De La Cruz Verde,44B,2,Arganzuela,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441650.664,4470663.274,false,false
2022S021668,2022-07-18T18:47:00Z,Avda. Niceto Alcala Zamora / Autov. M-11,3,16,Hortaleza,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444960.955,4481475.095,false,false
2022S021673,2022-07-18T19:05:00Z,Call. Ayala,64,4,Salamanca,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,77,Se desconoce,442259.99,4475433.294,false,false
2022S021682,2022-07-18T22:30:00Z,Plaza. Segovia Nueva / Call. Grafal,1,1,Centro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439946.897,4473895.969,false,false
2022S021704,2022-07-19T09:45:00Z,Call. Bailen / Call. Mayor,12,1,Centro,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439456.566,4474038.937,false,false
2022S021743,2022-07-19T16:45:00Z,Call. Alcala,315,15,Ciudad Lineal,Alcance,Se desconoce,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,77,Se desconoce,444781.186,4475994.977,false,false
2022S021797,2022-07-20T21:05:00Z,Call. Bravo Murillo,83,7,Chamberí,Atropello a animal,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440282.639,4477257.898,false,false
2022S021811,2022-07-20T02:50:00Z,Carretera San Blas Coslada M201,80,20,San Blas-canillejas,Colisión lateral,Se desconoce,Bicicleta,Conductor,De 25 a 29 años,Hombre,77,Se desconoce,449630.92,4475550.326,true,false
2022S021815,2022-07-21T08:30:00Z,"Avda. Poblados, Farola 238",43,10,Latina,Colisión lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,3,Ingreso superior a 24 horas,435730.89,4470339.023,false,false
2022S021866,2022-07-21T22:18:00Z,Avda. Planetario / Call. Mendez Alvaro,1A,2,Arganzuela,Atropello a persona,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442328.043,4471810.859,false,false
2022S021866,2022-07-21T22:18:00Z,Avda. Planetario / Call. Mendez Alvaro,1A,2,Arganzuela,Atropello a persona,Despejado,Bicicleta,Peatón,De 60 a 64 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,442328.043,4471810.859,false,false
2022S021986,2022-07-23T22:15:00Z,Call. Estocolmo,2,20,San Blas-canillejas,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,449162.656,4475142.799,false,false
2022S022007,2022-07-24T01:50:00Z,Call. Chile,3,5,Chamartín,Choque contra obstáculo fijo,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442673.244,4478540.299,true,false
2022S022030,2022-07-24T00:50:00Z,Call. Arroyo Fontarron,24,14,Moratalaz,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,3,Ingreso superior a 24 horas,446327.974,4471742.26,false,false
2022S022088,2022-07-25T14:30:00Z,Call. Felix Rodriguez De La Fuente / Call. Alcalde Garrido Juaristi,2,14,Moratalaz,Atropello a persona,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14,Sin asistencia sanitaria,444213.955,4473938.986,false,false
2022S022088,2022-07-25T14:30:00Z,Call. Felix Rodriguez De La Fuente / Call. Alcalde Garrido Juaristi,2,14,Moratalaz,Atropello a persona,Despejado,Bicicleta,Peatón,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,444213.955,4473938.986,false,false
2022S022094,2022-07-25T16:25:00Z,Call. Camino Viejo De Leganes,10,11,Carabanchel,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438551.011,4471551.829,false,false
2022S022107,2022-07-25T21:50:00Z,Camino Vinateros-de La Marroquina,105,14,Moratalaz,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,4,Fallecido 24 horas,445056.316,4473354.418,false,false
2022S022133,2022-07-26T13:30:00Z,Call. Embajadores,92,2,Arganzuela,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440505.988,4472719.395,false,false
2022S022189,2022-07-26T09:00:00Z,Call. Ribera Del Sena,27,21,Barajas,Colisión lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,77,Se desconoce,447260.819,4479645.158,false,false
2022S022202,2022-07-26T19:45:00Z,Gta. Isaac Rabin / Call. Doctor Ramon Castroviejo,Se desconoce,8,Fuencarral-el Pardo,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,3,Ingreso superior a 24 horas,438285.57,4480494.978,false,false
2022S022234,2022-07-27T20:00:00Z,Avda. Miraflores,53,9,Moncloa-aravaca,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437975.467,4480173.057,false,false
2022S022299,2022-07-28T20:00:00Z,Call. Suecia,83,20,San Blas-canillejas,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,448619.114,4475942.821,false,false
2022S022302,2022-07-28T19:10:00Z,Plaza. Republica Argentina / Call. Serrano,3,5,Chamartín,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,441839.417,4477373.404,false,false
2022S022303,2022-07-28T19:40:00Z,Call. Valcarlos / Avda. Santo Domingo De La Calzada,1,8,Fuencarral-el Pardo,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,442921.983,4483171.641,false,false
2022S022329,2022-07-27T10:50:00Z,Call. Autol,3,15,Ciudad Lineal,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2,Ingreso inferior o igual a 24 horas,444221.934,4477778.328,false,false
2022S022348,2022-07-28T21:50:00Z,Call. Mateo Inurria / Plaza. Castilla,9,5,Chamartín,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441658.843,4479740.204,false,false
2022S022379,2022-07-29T21:40:00Z,Call. Antonio Lopez,151,12,Usera,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,440685.571,4470920.624,false,false
2022S022463,2022-07-30T22:40:00Z,Call. Mayor,58,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,439795.071,4474145.772,true,false
2022S022478,2022-07-31T09:35:00Z,Paseo. Maria Teresa / Paseo. Torrecilla,1,9,Moncloa-aravaca,Colisión frontal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,437749.283,4474681.586,false,false
2022S022478,2022-07-31T09:35:00Z,Paseo. Maria Teresa / Paseo. Torrecilla,1,9,Moncloa-aravaca,Colisión frontal,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,437749.283,4474681.586,false,false
2022S022488,2022-07-31T16:00:00Z,Call. Ferroviarios / Call. Antonio Velasco Zazo,110,12,Usera,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440218.738,4470305.078,false,false
2022S022491,2022-07-30T19:20:00Z,Call. Monasterio De El Paular / Call. Monasterio De Las Batuecas,13,8,Fuencarral-el Pardo,Caída,Nublado,Bicicleta,Conductor,De 21 a 24 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,440271.964,4483638.508,false,false
2022S022567,2022-08-02T11:45:00Z,Avda. Salmedina / Call. Antonio Gades,125,18,Villa De Vallecas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,449147.237,4467736.865,false,false
2022S022575,2022-07-31T22:00:00Z,Paseo. Juan Antonio Vallejo-najera Botas / Call. Gasometro,25,2,Arganzuela,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,440004.746,4472602.444,false,false
2022S022575,2022-07-31T22:00:00Z,Paseo. Juan Antonio Vallejo-najera Botas / Call. Gasometro,25,2,Arganzuela,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 60 a 64 años,Mujer,14,Sin asistencia sanitaria,440004.746,4472602.444,false,false
2022S022642,2022-08-03T13:20:00Z,Call. San Cesareo / Call. San Eustaquio,6,17,Villaverde,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440386.577,4465468.504,false,false
2022S022672,2022-08-03T21:45:00Z,Avda. Guadalajara / Call. La Albericia,109,20,San Blas-canillejas,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,448016.355,4474854.067,false,false
2022S022681,2022-08-04T08:06:00Z,Plaza. Alonso Martinez,5,7,Chamberí,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,440980.999,4475451.341,false,false
2022S022698,2022-08-04T15:30:00Z,Call. Emilio Ferrari / Call. Llanos De Escudero,118,15,Ciudad Lineal,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,445876.986,4475376.765,false,false
2022S022712,2022-08-04T17:40:00Z,Avda. Albufera,50,13,Puente De Vallecas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443533.466,4471955.582,false,false
2022S022723,2022-08-04T20:50:00Z,Avda. Mayorazgo / Autov. M-45,131,18,Villa De Vallecas,Colisión frontal,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,447771.344,4468093.644,false,false
2022S022724,2022-08-04T07:10:00Z,Call. Valcarlos / Avda. Santo Domingo De La Calzada,35,8,Fuencarral-el Pardo,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,77,Se desconoce,443611.681,4483945.11,false,false
2022S022724,2022-08-04T07:10:00Z,Call. Valcarlos / Avda. Santo Domingo De La Calzada,35,8,Fuencarral-el Pardo,Atropello a persona,Despejado,Bicicleta,Peatón,De 45 a 49 años,Hombre,77,Se desconoce,443611.681,4483945.11,false,false
2022S022730,2022-08-05T00:05:00Z,Call. Embajadores / Call. Jaime El Conquistador,134,2,Arganzuela,Alcance,Se desconoce,Bicicleta,Conductor,De 25 a 29 años,Mujer,77,Se desconoce,440793.697,4472205.392,false,false
2022S022755,2022-08-05T10:30:00Z,Trva. Ivan De Vargas,3,11,Carabanchel,Atropello a persona,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438656.881,4472765.136,false,false
2022S022755,2022-08-05T10:30:00Z,Trva. Ivan De Vargas,3,11,Carabanchel,Atropello a persona,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,438656.881,4472765.136,false,false
2022S022755,2022-08-05T10:30:00Z,Trva. Ivan De Vargas,3,11,Carabanchel,Atropello a persona,Despejado,Bicicleta,Peatón,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438656.881,4472765.136,false,false
2022S022756,2022-08-05T09:24:00Z,Avda. Manzanares,26,10,Latina,Atropello a persona,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438704.529,4473219.93,false,false
2022S022756,2022-08-05T09:24:00Z,Avda. Manzanares,26,10,Latina,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Hombre,14,Sin asistencia sanitaria,438704.529,4473219.93,false,false
2022S022759,2022-08-05T10:15:00Z,Avda. Francisco Javier Saenz De Oiza,154,16,Hortaleza,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,2,Ingreso inferior o igual a 24 horas,447923.749,4483301.193,false,false
2022S022778,2022-08-05T14:45:00Z,Call. Isla De Java,33,8,Fuencarral-el Pardo,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2,Ingreso inferior o igual a 24 horas,442229.078,4482211.059,false,false
2022S022818,2022-08-06T08:35:00Z,Avda. Niceto Alcala Zamora / Ctra. Acceso A La Estacion De Autobuses De La E.M.T.,3,16,Hortaleza,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444947.533,4481407.319,false,false
2022S022821,2022-08-06T07:20:00Z,Call. Toledo,74,1,Centro,Choque contra obstáculo fijo,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,439761.301,4473441.136,false,false
2022S022827,2022-08-06T13:45:00Z,Call. Luis Mitjans / Avda. Ciudad De Barcelona,1,3,Retiro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,443026.668,4472320.488,false,false
2022S022882,2022-08-06T22:10:00Z,Paseo. Pontones,11,2,Arganzuela,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439467.899,4473063.573,false,false
2022S022921,2022-08-08T00:33:00Z,Idb. Parque Enrique Tierno Galvan,Se desconoce,2,Arganzuela,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,441788.753,4471284.822,false,false
2022S022950,2022-08-08T21:50:00Z,Call. San Bernardo / Call. Gran Via,8,1,Centro,Atropello a persona,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439951.081,4474801.704,false,false
2022S022950,2022-08-08T21:50:00Z,Call. San Bernardo / Call. Gran Via,8,1,Centro,Atropello a persona,Despejado,Bicicleta,Peatón,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,439951.081,4474801.704,false,false
2022S022970,2022-08-09T07:45:00Z,Ronda. Segovia,37B,1,Centro,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439101.875,4473542.372,false,false
2022S022975,2022-08-09T11:20:00Z,Call. Castillo De Candanchu / Call. Puente La Reina,8A,8,Fuencarral-el Pardo,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,442564.388,4483662.295,false,false
