PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,EQUIPAMIENTO_CLEANED,DEPORTE,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
78960,Centro Deportivo Municipal Centro Integrado Arganzuela,,"Horario de uso de las instalaciones deportivas   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 9 a 21 horas. Sábados, domingos y festivos de 9 a 14:30 horas.   Cierre completo del centro   Días 24, 25 y 31 de diciembre, 1, 2 y 6 de enero y 1 de mayo.","clases y escuelas deportivas pre-infantiles:( a años) matronatacion y natacion peques. infantiles: (edad, segun modalidad) baloncesto, natacion, padel, taekwondo, unihockey y voleibol. jovenes y personas adultas : aerobic, fitness, gap (gluteos, abdomen, piernas), gimnasia acuatica (acuagim), gimnasia suave, natacion, natacion de compensacion, natacion embarazadas, padel y pilates. mayores años : acondicionamiento fisico y natacion. actividades para personas con discapacidad fisica: natacion (adultos e infantil). equipamientos superficie total de todas las instalaciones: . metros cuadrados. unidades deportivas al aire libre pista de padel (cristal). unidades deportivas cubiertas: pabellon polideportivo, piscina (vaso de metros y vaso de enseñanza), fisio, hidroterapia, sala multiusos y salas de musculacion. oficina de promocion deportiva: responsable de la coordinacion de juegos deportivos municipales, torneos y circuitos municipales, copas de primavera. ademas, ofrece informacion sobre las escuelas de promocion deportiva. columna de rescate cardiaco.",piscina,natacion,"Metro: Palos de la Frontera  Bus: 6, 8, 19, 45, 47, 55, 59, 85, 86, 102, 247  Renfe: Delicias.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 6 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fd38ed67151c010VgnVCM2000000c205a0aRCRD,CANARIAS,CALLE,V,17,,,,,MADRID,MADRID,28045,6,PALOS DE MOGUER,2,ARGANZUELA,441089,4472825,40.4020728,-3.695532539,915 273 938 - Taquilla 915 063 616,,idmestacionsur@madrid.es,Gimnasios, 
4687,Centro Deportivo Municipal Cerro Almodóvar,,"Horario de uso de las instalaciones deportivas   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.   Horario de taquilla  De lunes a viernes: de 8:30 a 14 horas y de 14:30 a 20 horas.Sábados, domingos y festivos: cerrado  Cierre completo del centro   Días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo","clases y escuelas deportivas pre-infantiles (de a años): matronatacion y natacion. infantiles (edad, segun modalidades): baloncesto, gimnasia artistica, gimnasia ritmica, karate, natacion, pretenis, tenis y salvamento acuatico. jovenes y personas adultas: actividad acuatica, aerobic, fitness, gap (gluteos, abdomen, piernas), gimnasia acuatica (acuagim), gimnasia suave, karate, natacion, natacion embarazadas y postparto, pilates y tenis. mayores años: acondicionamiento fisico, gimnasia acuatica (acuagim), y natacion. personas con discapacidad: natacion (infantiles y adultas). servicio de medicina deportiva: psicomotricidad infantil. equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas al aire libre: fronton corto, piscina (vaso de metros, vaso de recreo y vaso infantil), pista de padel (cristal), pista polideportiva (tenis) y tenis de mesa. unidades deportivas cubiertas: aula de psicomotricidad, pabellon polideportivo, piscina (vaso de m. y vaso de enseñanza), sala de halterofilia, sala multiusos (aerobic), sala de musculacion. oficina de promocion deportiva: responsable de la coordinacionde juegos deportivos municipales, torneos y circuitos municipales y copas de primavera. ademas, ofrece informacion sobre escuelas de promocion deportiva. ayudas tecnicas para la accesibilidad: grua de piscina. columna de rescate cardiaco.",pista de padel,padel,"Bus: 58, 63, 145  Renfe: Santa Eugenia",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e96b0c40971c010VgnVCM1000000b205a0aRCRD,CERRO DE ALMODOVAR,CALLE,V,9,,,,,MADRID,MADRID,28007,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448872,4470296,40.38168571,-3.602336461,913 314 047,,idmcalmodovar@madrid.es,Gimnasios, 
4687,Centro Deportivo Municipal Cerro Almodóvar,,,,pista polideportiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,Centro Deportivo Municipal Cerro Almodóvar,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,Centro Deportivo Municipal Cerro Almodóvar,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,Centro Deportivo Municipal Chamartín,,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes de 7 a 22,45 horas, sábados de 8 a 20,45 horas, domingos y festivos de 8 a 14,45 horas.   Cierre completo del centro    Días 25 de diciembre, 1 de enero y 1 de mayo.","clases y escuelas deportivas pre-infantiles ( años): educacion fisica de base y natacion. infantiles (edad, segun modalidades): aerobic, baloncesto, futbol sala, gimnasia ritmica, judo, natacion, natacion sincronizada, polideportiva y taekwondo. jovenes y personas adultas aerobic/zumba, baloncesto, ciclo sala, fitness/cross training, gap (gluteos, abdomen, piernas), natacion, taekwondo, acondicionamiento fisico, aerobic/ sh&amp;rsquo;bam, aerobic/zumba, actividad acuatica, acuagim, acuafitness, ciclo sala, fitness /combinada (body combat/cxwork), fitness/ body combat, fitness /cross training, gap (gluteos, abdomen, piernas), gimnasia suave/body balance, natacion, natacion/tecnificacion, natacion de compensacion, natacion embarazadas, pilates, tonificacion/ body pump, tonificacion (body pump/cxworx) y yoga. mayores años: actividad fisica, gimnasia de compensacion, natacion y pilates. programas deportivos en la calle: fitness/running. equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas cubiertas: pabellon polideportivo, piscina (vaso de metros distribuido en calles de metros y , metros), salas multiusos, salas de musculacion y zona termal (spa). servicio de medicina deportiva: fisioterapia deportiva y escuela de espalda. ayudas tecnicas para la accesibilidad: instalacion adaptada, con ascensor y grua de piscina.",piscina,natacion,"Metro: Pío XII.  Bus: 16 , 29 , 51 , 150.  Bicicleta:  El centro dispone de aparcabicicletas interior con capacidad para 12 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f8c79262ef5d010VgnVCM1000000b205a0aRCRD,PIO XII,AVENIDA,V,2,,,,,MADRID,MADRID,28016,5,NUEVA ESPAÑA,5,CHAMARTIN,442779,4479368,40.4611335,-3.676208246,91 359 33 39,,infochamartin@forus.es,Gimnasios, 
4672,Centro Deportivo Municipal Concepción,,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 8:30 a 14:30 y de 14:45 a 20:30 horas. Sábados, domingos y festivos: de 8:30 a 14:00 horas.   Cierre completo del centro   Días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","clases y escuelas deportivas pre infantiles ( y años): natacion. infantiles (edad, segun modalidades): baloncesto, futbol, gimnasia ritmica, karate, natacion, polideportiva, pre tenis y tenis. jovenes y personas adultas: aerobic, fitness, gimnasia acuatica (acuagim), karate, natacion, natacion de compensacion, natacion embarazada, padel, pilates, tenis y yoga. mayores años: acondicionamiento fisico y natacion. personas con discapacidad: natacion. equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas al aire libre:campo de futbol de cesped artificial, frontones cortos, piscina (vaso de metros y vaso infantil), calles de atletismo, pista de padel, pista de patinaje, pista polideportiva y pista de tenis. unidades deportivas cubiertas: pabellon polideportivo, piscina (vaso de metros) y sala de musculacion. oficina de promocion deportiva: responsable de la coordinacion de juegos deportivos municipales, torneos y circuitos municipales y copas de primavera. ademas, ofrece informacion sobre escuelas de promocion deportiva. servicio de medicina deportiva: acondicionamiento cardio-vascular y reconocimientos medicos para deportistas. ayudas tecnicas para la accesibilidad: ascensor, montacargas, plataformas y gruas de piscina. columna de rescate cardiaco.",pista de padel,padel,"Metro: Barrio de la Concepción, Pueblo Nuevo, Quintana.  Bus: 21 ,146, 48.  Bicicleta: el centro dispone de aparca bicicletas,    exterior con capacidad para 11 bicicletas.  interior con capacidad para 6 bicicletas.    Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f5bc79262ef5d010VgnVCM1000000b205a0aRCRD,JOSE DEL HIERRO,CALLE,V,5,,,,,MADRID,MADRID,28027,4,CONCEPCION,15,CIUDAD LINEAL,445003,4476493,40.43725652,-3.648449813,"914 039 020                                                                                     
914 039 021",,idmconcepcion@madrid.es,Gimnasios, 
4672,Centro Deportivo Municipal Concepción,,,,pista de patinaje,patinaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,Centro Deportivo Municipal Concepción,,,,pista polideportiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,Centro Deportivo Municipal Concepción,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,Centro Deportivo Municipal Concepción,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134059,Centro Deportivo Municipal Daoíz y Velarde 1,,"Horario de uso de las instalaciones deportivas    Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla    De lunes a viernes de 9 a 20,30 horas. Sábados, domingos y festivos de 9 a 20,30 horas.   Cierre completo del centro     Mes de agosto y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","clases y escuelas deportivas pre-infantiles: (de a años): matronatacion y natacion. infantiles (edad, segun modalidades): aerobic, baloncesto, natacion, natacion sincronizada, polideportiva y salvamento acuatico. jovenes y personas adultas: carrera acuatica (acuarunning), ciclo sala, fitness, gimnasia acuatica (acuagim), gimnasia de compensacion, natacion, natacion de compensacion, natacion embarazada, pilates/estiramientos y tonificacion. mayores años: acondicionamiento fisico, gimnasia acuatica (acuagim), natacion y pilates. personas con discapacidad intelectual: baloncesto. equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas al aire libre: pista de padel (cristal). unidades deportivas cubiertas: pabellon polideportivo, piscina (vaso de m. y vaso de enseñanza), sala ciclo, salas multiusos, sala de musculacion, y sala de fisioterapia/hidroterapia (fuera de servicio). oficina de promocion deportiva: responsable de la coordinacion de juegos deportivos municipales, torneos y circuitos municipales, copas de primavera. ademas, ofrece informacion sobre las escuelas de promocion deportiva. servicio de medicina deportiva: acondicionamiento cardiovascular, fisioterapia del deporte, psicomotricidad y reconocimientos medicos para deportistas. ayudas tecnicas para la accesibilidad: ascensor y grua de piscina. c olumna de rescate cardiaco.",piscina,natacion,"Metro: Pacífico, Menéndez Pelayo Bus: 37, 57, 10, 54, 24, 141  Renfe: Méndez Alvaro, Atocha  Bicicleta: el centro dispone de aparcabicicletas exterior con capacidad para 5 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,"1,5,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=380d5f463b81c010VgnVCM1000000b205a0aRCRD,DAOÍZ Y VELARDE,PLAZA,V,5,,,,,MADRID,MADRID,28007,1,PACIFICO,3,RETIRO,442528,4472638,40.40236991,-3.677280893,"914 338 950                                                                                  
914 338 770",,idmdvelarde@madrid.es,Gimnasios, 
4726,Centro Deportivo Municipal Daoíz y Velarde 2,,"Horario de uso de instalaciones deportivas   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes; de 9 a 21 horas.   Cierre completo del centro   Sábados, domingos y festivos. Mes de agosto.","clases y escuelas deportivas infantiles (de a años, segun modalidades): aerobic, gimnasia ritmica y karate. jovenes y personas adultas: acondicionamiento fisico deportivo, aerobic (zumba , zumba step), baile (bollywood, bailes latinos, lady style y bailes de salon), defensa personal, karate, musculacion, pilates, tai chi y yoga. mayores de años: pilates, tai chi y yoga. equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas cubiertas: sala gimnasio, salas de artes marciales, salas multiusos y sala de musculacion. ayuda tecnica para la accesibilidad: ascensor.",gimnasio,musculacion,"Metro: Pacífico.  Bus: 37 , 57.  Renfe: Méndez Álvaro.  Bicicleta:   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c737b0c40971c010VgnVCM1000000b205a0aRCRD,ALBERCHE,CALLE,V,21,,,,,MADRID,MADRID,28007,1,PACIFICO,3,RETIRO,442475,4472465,40.40079919,-3.677890297,91 433 27 58,91 552 28 78,secretaria@fmkarate.com,Gimnasios, 
140197,Centro Deportivo Municipal El Espinillo,,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 9,30 a 20,30 horas. Sábados y domingos de 9,30 a 14,15 horas. Festivos, cerrado.   Cierre completo del centro   Mes de agosto y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","clases y escuelas deportivas pre-infantiles (de a años): matronatacion y natacion. infantiles (edad, segun modalidades): natacion y salvamentoacuatico. jovenes y personas adultas: aerobic, carrera acuatica (acuarunning), aerobic, combinada (fitness y natacion), fitness, gimnasia acuatica (acuagim), gimnasia de compensacion, natacion, natacion embarazadas, pilates y salvamento acuatico. mayores años: gimnasia acuatica (acuagim) y natacion. personas con discapacidad: natacion (infantil y adulta). programa deportivo en la calle: caminar por madrid. equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas cubiertas: piscina (vaso de metros y vaso de enseñanza) y salas multiusos. oficina de promocion deportiva: responsable de la coordinacion de juegos deportivos municipales, torneos y circuitos municipales, copas de primavera. ademas, ofrece informacion sobre las escuelas de promocion deportiva. servicio de medicina deportiva: psicomotricidad infantil. ayudas tecnicas para la accesibilidad: ascensor y grua de piscina. columna de rescate cardiaco.",piscina,natacion,"Bus: 23, 123, 130  Metro: Villaverde Bajo Cruce  Renfe: Villaverde Bajo  Bicicleta: el centro dispone de aparca bicicletas interior con capacidad para 4 bicicletas.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9cdc79262ef5d010VgnVCM1000000b205a0aRCRD,VILLAVERDE A VALLECAS,CARRETERA,V,19,,,,,MADRID,MADRID,28041,4,LOS ROSALES,17,VILLAVERDE,441698,4467536,40.35634194,-3.686595142,913 603 265,,idmespinillo@madrid.es,Piscinas, 
84661,Centro Deportivo Municipal El Olivillo,,"Horario de uso de las instalaciones deportivas   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Cierre completo del centro   Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.",clases y escuelas deportivas infantiles ( a años): tenis de mesa. equipamientos. superficie total de las instalaciones: . metros cuadrados. unidades deportivas cubiertas: pabellon polideportivo. deportes practicables: baloncesto y futbol sala.,tenis de mesa,ping-pong,"Metro: Lucero.  Bus: 31, 33, 36, 39, 65.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=61ff5c2cdc41c010VgnVCM2000000c205a0aRCRD,OLIVILLO,CALLE,V,4,,,,,MADRID,MADRID,28011,3,LUCERO,10,LATINA,436711,4473147,40.4065247,-3.745889234,914 790 212,,idmolivillo@madrid.es,Gimnasios, 
4676,Centro Deportivo Municipal Entrevías,,"Horario de uso de las instalaciones deportivas   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla    De lunes a domingo: de 8:30 a 14,30 y de 14:45 a 20:45 horas.     Cierre completo del centro      Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","clases y escuelas deportivas pre infantiles actividad fisica y juegos, matrogimnasia, matronatacion y natacion peques. infantiles (edad, segun modalidades): natacion, futbol, habitos saludables, polideportiva, pretenis, tenis y voleibol. jovenes y personas adultas: acondicionamiento de nadadores, combinada (acuagim-fitness, natacion-pilates), fitness, futbol, habitos saludables, natacion, natacion embarazadas, pilates y tenis. mayores años: acondicionamiento fisico, habitos saludables, natacion y pilates. personas con discapacidad: natacion. programa deportivo en la calle: caminar por madrid. equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas al aire libre: campo de futbol (de cesped artificial), piscina (vaso de metros y vaso infantil), pista de tenis y tenis de mesa. unidades deportivas cubiertas: pabellon polideportivo, piscina (vaso de metros y vaso de enseñanza), pista polideportiva, salas multiusos y sala de musculacion. oficina de promocion deportiva: responsable de la coordinacion de juegos deportivos municipales, torneos y circuitos municipales, copas de primavera. ademas, ofrece informacion sobre las escuelas de promocion deportiva. ayuda tecnica para la accesibilidad: ascensor y grua de piscina. columna de rescate cardiaco.",pista de tenis ,,"Bus: 24, 102, 103, 111.  Renfe: Asamblea de Madrid - Entrevías.  Bicicleta:  El centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e57b0c40971c010VgnVCM1000000b205a0aRCRD,SUR,RONDA,V,4,,,,,MADRID,MADRID,28053,1,ENTREVIAS,13,PUENTE DE VALLECAS,442741,4469977,40.37841321,-3.674532317,917 854 214 / 917 867 064,,idmentrevias@madrid.es,CamposEstadiosFutbol, 
