PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,EQUIPAMIENTO_CLEANED,DEPORTE,wikidata_id_DEPORTE,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,wikidata_id_DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
4540585,Instalación Deportiva Municipal Básica El Bosque,,,1 Pista de fútbol sala,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Bus: 7 , 29 , 70 , 107",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe125696ed551110VgnVCM1000000b205a0aRCRD,GOLMAYO,PLAZA,V,17,,,,,MADRID,MADRID,28033,4,PINAR DEL REY,16,Hortaleza,https://wikidata.org/entity/Q1928529,443890,4479818,40.46715,-3.66186,,,,InstalacionesDeportivasBasicas, 
5785236,Instalación Deportiva Municipal Básica El Capricho I,,,1 Campo de fútbol (césped artificial)  1 Campo de fútbol 7,campo de futbol ,association football,https://wikidata.org/entity/Q2736,"Metro: El Capricho.Bus: 101 , 105 , 151.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57308be7ed48a210VgnVCM2000000c205a0aRCRD,ALAMEDA DE OSUNA,PASEO,V,48,,,,,MADRID,MADRID,28042,1,ALAMEDA DE OSUNA,21,Barajas,https://wikidata.org/entity/Q807230,449179,4478356,40.45431,-3.59938,,,,CamposEstadiosFutbol, 
5785236,Instalación Deportiva Municipal Básica El Capricho I,,,,campo de futbol 7,association football,https://wikidata.org/entity/Q2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10291968,Instalación Deportiva Municipal Básica El Capricho II,,,Pista de baloncesto Pista polideportiva (con marcajes de fútbol sala y balonmano Pista de voleibol,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e154854e492da510VgnVCM2000001f4a900aRCRD,ALAMEDA DE OSUNA,PASEO,V,46,,,,,MADRID,MADRID,28042,1,ALAMEDA DE OSUNA,21,Barajas,https://wikidata.org/entity/Q807230,449096,4478349,40.45425,-3.60034,,,,, 
10291968,Instalación Deportiva Municipal Básica El Capricho II,,,,pista de voley,volleyball,https://wikidata.org/entity/Q1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541995,Instalación Deportiva Municipal Básica El Cruce,,,2 Pistas polideportivas,,,,"Metro: Villaverde Bajo CruceBus: 22 , 59 , 79 , 130",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d84cf0980a61110VgnVCM1000000b205a0aRCRD,SANTIAGO AMON,CALLE,V,8,,,,,MADRID,MADRID,28021,5,LOS ANGELES,17,Villaverde,https://wikidata.org/entity/Q919536,441073,4466719,40.34895,-3.69388,,,,CamposEstadiosFutbol, 
4544044,Instalación Deportiva Municipal Básica El Espinillo I,,,1 Pista de patinaje.,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,"Metro: Ciudad de los ÁngelesBus: 18 , 22 , 23 , 59 , 79 , 85 , 86 , 123",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b0169ef89471110VgnVCM1000000b205a0aRCRD,TERTULIA,CALLE,V,7,,,,,MADRID,MADRID,28041,4,LOS ROSALES,17,Villaverde,https://wikidata.org/entity/Q919536,441289,4468328,40.36158,-3.69276,,,,PistasPatinaje, 
5695077,Instalación Deportiva Municipal Básica El Espinillo III,,,1 Pista de fútbol sala,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Metro: Ciudad de los ÁngelesBus: 18 , 22 , 23 , 59 , 79 , 85 , 86 , 123",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c81844c95c9b8210VgnVCM2000000c205a0aRCRD,UNANIMIDAD,CALLE,V,,,,,,MADRID,MADRID,28041,4,LOS ROSALES,17,Villaverde,https://wikidata.org/entity/Q919536,441245,4468328,40.36157,-3.69328,,,,CamposEstadiosFutbol, 
4527600,Instalación Deportiva Municipal Básica El Parque,,,1 Pista polideportiva,,,,"Metro: Príncipe PíoBus: 25 , 33 , 39 , 41 , 46 , 75 , 138 , C.Renfe: Príncipe Pío",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6de7849491df0110VgnVCM1000000b205a0aRCRD,COMANDANTE FORTEA,PASEO,V,25,,,,,MADRID,MADRID,28008,1,CASA DE CAMPO,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,438042,4475494,40.42589,-3.7317,,,,InstalacionesDeportivasBasicas, 
4541768,Instalación Deportiva Municipal Básica El Pedernoso - Parque de Villa Rosa - Paco Caño,,,2 Pistas de baloncesto 2 Tenis de mesa,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: CanillasBus: 73 , 104 , 112 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ce8dec5c4961110VgnVCM1000000b205a0aRCRD,PEDROÑERAS,CALLE,V,42,,,,,MADRID,MADRID,28043,3,CANILLAS,16,Hortaleza,https://wikidata.org/entity/Q1928529,446512,4479812,40.46725,-3.63094,,,,InstalacionesDeportivasBasicas, 
4541768,Instalación Deportiva Municipal Básica El Pedernoso - Parque de Villa Rosa - Paco Caño,,,,tenis de mesa,table tennis,https://wikidata.org/entity/Q3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527918,Instalación Deportiva Municipal Básica El Plantío,,,1 Pista de baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,Bus: 162,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0dbff9ed8ddf0110VgnVCM1000000b205a0aRCRD,RAFAEL VILLA,CALLE,V,,,,,esq. Carlos Dubois,MADRID,MADRID,28023,6,EL PLANTIO,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,430132,4480655,40.47176,-3.82551,,,,InstalacionesDeportivasBasicas, 
4555915,Instalación Deportiva Municipal Básica El Torero,,,1 Frontón1 Pista de baloncesto1 Pista de patinaje,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: UseraBus: 23 , 55 , 60",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13562784040e1110VgnVCM1000000b205a0aRCRD,TORERO,CALLE,V,10,,,,c/v Antonio López (Parque El Torero),MADRID,MADRID,28026,5,MOSCARDO,12,Usera,https://wikidata.org/entity/Q953368,440165,4471745,40.39228,-3.70632,,,,PistasPatinaje, 
4555915,Instalación Deportiva Municipal Básica El Torero,,,,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548146,Instalación Deportiva Municipal Básica El Vandel,,,1 Campo de fútbol 7 tierra1 Pista de baloncesto1 Pista de fútbol sala,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Bus: 30 , 100 , 140",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18feabc170891110VgnVCM2000000c205a0aRCRD,FLORENCIO CANO CRISTOBAL,CALLE,V,9,,,,esq. Pasaje Poveda,MADRID,MADRID,28030,3,MARROQUINA,14,Moratalaz,https://wikidata.org/entity/Q2076109,446353,4473492,40.41032,-3.63228,,,,CamposEstadiosFutbol, 
4548146,Instalación Deportiva Municipal Básica El Vandel,,,,pista de futbol ,association football,https://wikidata.org/entity/Q2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548146,Instalación Deportiva Municipal Básica El Vandel,,,,campo de futbol 7,association football,https://wikidata.org/entity/Q2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557740,Instalación Deportiva Municipal Básica Electra,,,1 Pista de baloncesto 1 Pista polideportiva 2 Pistas de chito 1 Tenis de mesa,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: Torre AriasBus: 28 , 77, 105 , 140 , 153",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=200b97fcc9ae1110VgnVCM1000000b205a0aRCRD,CRONOS,CALLE,V,65,,,,,MADRID,MADRID,28037,1,SIMANCAS,20,San Blas,https://wikidata.org/entity/Q2001937,447620,4477128,40.44127,-3.61893,,,,CamposEstadiosFutbol, 
4557740,Instalación Deportiva Municipal Básica Electra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557740,Instalación Deportiva Municipal Básica Electra,,,,tenis de mesa,table tennis,https://wikidata.org/entity/Q3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6206528,Instalación Deportiva Municipal Básica Enrique Tierno Galván,,,Circuito de Footing,circuito de footing,running,https://wikidata.org/entity/Q105674,"Bus: 62 , 88 , 148",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b138d840e4623310VgnVCM2000000c205a0aRCRD,ENRIQUE TIERNO GALVAN,PARQUE,T,,,,,,MADRID,MADRID,,,,,Salamanca,https://wikidata.org/entity/Q1773521,441771,4471813,40.39488,-3.68613,,,,CamposEstadiosFutbol, 
4629031,Instalación Deportiva Municipal Básica Eros,,,1 Pista de Baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: Méndez ÁlvaroBus: 8 , 102 , 113 , 148 , 152Renfe: Méndez Álvaro",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcceaba3b9194110VgnVCM1000000b205a0aRCRD,EROS,CALLE,V,6,,,,,MADRID,MADRID,28045,4,LEGAZPI,2,Arganzuela,https://wikidata.org/entity/Q2000929,442278,4471658,40.39353,-3.68013,,,,InstalacionesDeportivasBasicas, 
4557463,Instalación Deportiva Municipal Básica Esfinge,,,1 Pista de baloncesto1 Pista de fútbol sala14 Pistas de petanca8 Pistas de chito,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: Torre AriasBus: 28 , 48 , 140 , 153",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e23950eb4ae1110VgnVCM1000000b205a0aRCRD,ESFINGE,CALLE,V,60,,,,c/v Circe,MADRID,MADRID,28022,7,CANILLEJAS,20,San Blas,https://wikidata.org/entity/Q2001937,448470,4477235,40.44229,-3.60891,,,,CamposEstadiosFutbol, 
4557463,Instalación Deportiva Municipal Básica Esfinge,,,,pista de futbol ,association football,https://wikidata.org/entity/Q2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557463,Instalación Deportiva Municipal Básica Esfinge,,,,pista de petanca,petanque,https://wikidata.org/entity/Q189317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557463,Instalación Deportiva Municipal Básica Esfinge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540393,Instalación Deportiva Municipal Básica Esperanza I - Club Virgen de la Esperanza,,,1 Campo de fútbol (de césped artificial con 2 marcajes de F7.1 Campo de fútbol 5 (de césped artificial).,campo de futbol ,association football,https://wikidata.org/entity/Q2736,"Metro: EsperanzaBus: 120 , 122.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=414fdc7deb551110VgnVCM1000000b205a0aRCRD,SILVANO,CALLE,V,65,,,,,MADRID,MADRID,28043,3,CANILLAS,16,Hortaleza,https://wikidata.org/entity/Q1928529,445541,4479006,40.45994,-3.64232,,,,CamposEstadiosFutbol, 
4540393,Instalación Deportiva Municipal Básica Esperanza I - Club Virgen de la Esperanza,,,,campo de futbol 5,futsal,https://wikidata.org/entity/Q171401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5718683,Instalación Deportiva Municipal Básica Esperanza II,,,1 Pista polideportiva,,,,"Metro: EsperanzaBus: 120 , 122.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b665f7513a629210VgnVCM1000000b205a0aRCRD,SILVANO,CALLE,V,61,,,,,MADRID,MADRID,28043,3,CANILLAS,16,Hortaleza,https://wikidata.org/entity/Q1928529,445474,4478911,40.45908,-3.6431,,,,InstalacionesDeportivasBasicas, 
4528794,Instalación Deportiva Municipal Básica Estanque de las Tormentas,,,1 Campo de fútbol 7.2 Pistas de fútbol sala.,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Bus: 160 , 161 , I.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e33d50aa44301110VgnVCM1000000b205a0aRCRD,ARROYO DE POZUELO,CALLE,V,,,,,,MADRID,MADRID,28023,7,ARAVACA,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,433691,4478442,40.45212,-3.78329,,,,CamposEstadiosFutbol, 
4528794,Instalación Deportiva Municipal Básica Estanque de las Tormentas,,,,campo de futbol 7,association football,https://wikidata.org/entity/Q2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5695803,Instalación Deportiva Municipal Básica Estefanita,,,1 Pista de patinaje.,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,"Bus: 85 , 713.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc6a9ca899ab8210VgnVCM2000000c205a0aRCRD,ESTEFANITA,CALLE,V,7,,,,Detrás del CEIP El Greco,MADRID,MADRID,28021,3,BUTARQUE,17,Villaverde,https://wikidata.org/entity/Q919536,442655,4466342,40.34566,-3.67522,,,,PistasPatinaje, 
4542884,Instalación Deportiva Municipal Básica Estíbaliz,,,1 Frontón corto,,,,"Metro: Pinar del ReyBus: 9 , 72 , 87 , 120 , 125.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7faee49123f61110VgnVCM1000000b205a0aRCRD,ESTIBALIZ,CALLE,V,30,,,,,MADRID,MADRID,28043,4,PINAR DEL REY,16,Hortaleza,https://wikidata.org/entity/Q1928529,444981,4480073,40.46951,-3.64902,,,,Frontones, 
4557842,Instalación Deportiva Municipal Básica Euterpe,,,1 Campo de Fútbol (césped artificial),campo de futbol ,association football,https://wikidata.org/entity/Q2736,Bus: 77,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b5e475944bae1110VgnVCM1000000b205a0aRCRD,EUTERPE,CALLE,V,1,,,,,MADRID,MADRID,28022,6,REJAS,20,San Blas,https://wikidata.org/entity/Q2001937,449949,4477803,40.4475,-3.59152,,,,CamposEstadiosFutbol, 
36401,Instalación Deportiva Municipal Básica Eva Duarte,,,2 Pistas de bolos y petanca 1 Pista de chito 2 Pistas de pádel 3 Pistas de polideportivas 2 Tenis de mesa,pista de bolos ,bowling,https://wikidata.org/entity/Q3177899,"Metro: Manuel Becerra , Ventas.Bus: 1 , 12 , 21 , 38 , 43 , 53 , 56 , 74 , 106 , 110 , 143 , 146 , 156 , 210 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=015e0a47f441f010VgnVCM2000000c205a0aRCRD,DOCTOR GOMEZ ULLA,CALLE,V,9,,,,,MADRID,MADRID,28028,4,GUINDALERA,4,Salamanca,https://wikidata.org/entity/Q1773521,443342,4475696,40.42997,-3.66796,,,,CamposEstadiosFutbol, 
36401,Instalación Deportiva Municipal Básica Eva Duarte,,,,pista de chito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36401,Instalación Deportiva Municipal Básica Eva Duarte,,,,pista de padel ,paddle tennis,https://wikidata.org/entity/Q1582389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36401,Instalación Deportiva Municipal Básica Eva Duarte,,,,pista polideportiva ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36401,Instalación Deportiva Municipal Básica Eva Duarte,,,,tenis de mesa,table tennis,https://wikidata.org/entity/Q3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556684,Instalación Deportiva Municipal Básica Evangelios-Almendrales,,,1 Pista polideportiva,,,,"Metro: Almendrales.Bus: 6 , 18 , 22 , 23 , 59 , 76 , 78 , 79 , 85 , 86 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=362bfcab645e1110VgnVCM1000000b205a0aRCRD,EVANGELIOS,CALLE,V,4,,,,,MADRID,MADRID,28026,4,ALMENDRALES,12,Usera,https://wikidata.org/entity/Q953368,440644,4470740,40.38326,-3.70058,,,,InstalacionesDeportivasBasicas, 
6310191,Instalación Deportiva Municipal Básica Fermín Caballero,,,6 Pistas de petanca2 Pistas de chito1 Pista de Patinaje,pista de petanca,petanque,https://wikidata.org/entity/Q189317,"Metro: Avda. de la IlustraciónBus: 127, 67",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7fc3b3737d35310VgnVCM2000000c205a0aRCRD,FERMIN CABALLERO,CALLE,V,88,,,,,MADRID,MADRID,28035,3,PEÑA GRANDE,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439154,4481419,40.47935,-3.71916,,,,InstalacionesDeportivasBasicas, 
6310191,Instalación Deportiva Municipal Básica Fermín Caballero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6310191,Instalación Deportiva Municipal Básica Fermín Caballero,,,,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4582808,Instalación Deportiva Municipal Básica Francisco Laguna,,,Pista de baloncesto 2 Pistas de fútbol sala 1 Tenis de mesa,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Bus: 24 , 111 , 310 , 410",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a5ec69590db2110VgnVCM1000000b205a0aRCRD,FRANCISCO LAGUNA,CALLE,V,26,,,,,MADRID,MADRID,28053,2,SAN DIEGO,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,443249,4471525,40.39051,-3.66998,,,,InstalacionesDeportivasBasicas, 
4582808,Instalación Deportiva Municipal Básica Francisco Laguna,,,,pista de futbol ,association football,https://wikidata.org/entity/Q2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4582808,Instalación Deportiva Municipal Básica Francisco Laguna,,,,tenis de mesa,table tennis,https://wikidata.org/entity/Q3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555896,Instalación Deportiva Municipal Básica Frontón Orcasitas,,,1 Frontón,,,,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131Renfe: Orcasitas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4e92784040e1110VgnVCM1000000b205a0aRCRD,RAFAELA YBARRA,AVENIDA,V,103,,,,Parque de Orcasitas,MADRID,MADRID,28041,1,ORCASITAS,12,Usera,https://wikidata.org/entity/Q953368,439644,4469348,40.37065,-3.71223,,,,Frontones, 
5922619,Instalación Deportiva Municipal Básica Frontón Polideportivo San Fermín,,,1 Frontón,,,,"Metro: Hospital Doce de OctubreBus: 18 , 22 , 23 , 59 , 76 , 78 , 79 , 81 , 85 , 86 , 121 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf3908570f39d210VgnVCM2000000c205a0aRCRD,ESTAFETA,CALLE,V,2,,,,"c/v calle San Mario, 18",MADRID,MADRID,28041,3,SAN FERMIN,12,Usera,https://wikidata.org/entity/Q953368,441316,4469751,40.3744,-3.69257,,,,Frontones, 
4557031,Instalación Deportiva Municipal Básica Frontón San Fermín,,,1 Frontón,,,,"Bus: 23 , 78 , 123",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd6a8d498a5e1110VgnVCM1000000b205a0aRCRD,PERALES,CAMINO,V,136,,,,c/v calle de Torrox,MADRID,MADRID,28041,3,SAN FERMIN,12,Usera,https://wikidata.org/entity/Q953368,441765,4469249,40.36991,-3.68724,,,,Frontones, 
4548581,Instalación Deportiva Municipal Básica Frontón Tudelillas,,,Un frontón,,,,"Bus: 44 , 127 , 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86121b40e9891110VgnVCM2000000c205a0aRCRD,PABLO IGLESIAS,AVENIDA,V,62,,,,,MADRID,MADRID,28039,1,BELLAS VISTAS,6,Tetuán,https://wikidata.org/entity/Q1773540,439709,4478135,40.45169,-3.71102,,,,Frontones, 
11353992,Instalación Deportiva Municipal Básica Fuente Espina,,,Minipista de patinaje.,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1cf9f533a3468710VgnVCM1000001d4a900aRCRD,FUENTESPINA,CALLE,V,29,,,,,MADRID,MADRID,28031,2,SANTA EUGENIA,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,448524,4470030,40.37927,-3.60641,,,,InstalacionesDeportivasBasicas, 
4580220,Instalación Deportiva Municipal Básica Fuente de Lima,,,1 Pista de Baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: Aviación EspañolaBus: 17 , 34 , 39 , 139Renfe: Las Águilas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4756f9a1382b2110VgnVCM1000000b205a0aRCRD,FUENTE DE LIMA,CALLE,V,24,,,,,MADRID,MADRID,28024,7,LAS AGUILAS,10,Latina,https://wikidata.org/entity/Q794954,433743,4470720,40.38256,-3.78187,,,,InstalacionesDeportivasBasicas, 
4564155,Instalación Deportiva Municipal Básica Fuerte de Navidad,,,1 Pista de baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Bus: 17, 117 , 139 , 155Renfe: Fanjul.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70935ad152322110VgnVCM1000000b205a0aRCRD,FUERTE DE NAVIDAD,CALLE,V,,,,,c/v La Isabela,MADRID,MADRID,28044,7,LAS AGUILAS,10,Latina,https://wikidata.org/entity/Q794954,435179,4470545,40.38109,-3.76494,,,,InstalacionesDeportivasBasicas, 
4547673,Instalación Deportiva Municipal Básica Félix Rodríguez de la Fuente,,,1 Pista de fútbol sala,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Metro: EstrellaBus: 20 , 30 , 32 , 71 , 113.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94fdf76721491110VgnVCM2000000c205a0aRCRD,FELIX RODRIGUEZ DE LA FUENTE,CALLE,V,3,,,,,MADRID,MADRID,28030,4,MEDIA LEGUA,14,Moratalaz,https://wikidata.org/entity/Q2076109,444199,4474201,40.41468,-3.65901,,,,CamposEstadiosFutbol, 
4556047,Instalación Deportiva Municipal Básica Galeón,,,2 Pistas de baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro:  Alameda de OsunaBus: 101 , 105 , 112 , 114 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7aea0d17980e1110VgnVCM1000000b205a0aRCRD,GALEON,CALLE,V,3,,,,,MADRID,MADRID,28042,1,ALAMEDA DE OSUNA,21,Barajas,https://wikidata.org/entity/Q807230,450323,4478527,40.45591,-3.5859,,,,InstalacionesDeportivasBasicas, 
4579734,Instalación Deportiva Municipal Básica Garrovillas,,,1 Pista de patinaje3 Pistas de petanca1 Pista de chito,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,"Bus: 17 , 34 , 39 , 117 , 139Renfe: Las Águilas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74cc19b4c3ea2110VgnVCM2000000c205a0aRCRD,GARROVILLAS,PLAZA,V,,,,,,MADRID,MADRID,28044,7,LAS AGUILAS,10,Latina,https://wikidata.org/entity/Q794954,433980,4470447,40.38012,-3.77905,,,,PistasPatinaje, 
4579734,Instalación Deportiva Municipal Básica Garrovillas,,,,pista de petanca,petanque,https://wikidata.org/entity/Q189317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4579734,Instalación Deportiva Municipal Básica Garrovillas,,,,pista de chito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4580463,Instalación Deportiva Municipal Básica General Millán Astray,,,1 Pista de Fútbol Sala,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Bus: 17 , 34 , 39 , 117 , 139 , 155.Renfe: Fanjul.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ea55ca87e2b2110VgnVCM1000000b205a0aRCRD,MAESTRA JUSTA FREIRE,CALLE,V,2,,,,,MADRID,MADRID,28044,7,LAS AGUILAS,10,Latina,https://wikidata.org/entity/Q794954,434770,4470182,40.37968,-3.76844,,,,CamposEstadiosFutbol, 
